,price
18024,400000.0
17674,612500.0
11873,350000.0
17764,1210000.0
1933,1250000.0
4675,670000.0
10222,432500.0
892,340000.0
7287,700000.0
7906,320000.0
14551,380000.0
18850,300000.0
7657,465000.0
10106,460000.0
18297,549900.0
11362,495000.0
13832,430000.0
19120,315000.0
726,210000.0
7214,258000.0
8245,433000.0
18180,334850.0
15876,442500.0
14199,800000.0
10745,850000.0
17320,515000.0
18649,249000.0
17208,499000.0
7274,440000.0
11593,495000.0
1389,439000.0
3564,372220.0
9076,650000.0
5429,665000.0
21475,484000.0
16220,285000.0
14899,415000.0
15512,1190000.0
14561,255000.0
1868,618000.0
8202,621500.0
806,308000.0
4805,225000.0
20343,279000.0
12260,432500.0
20702,480000.0
21552,1700000.0
10426,350000.0
9155,196000.0
15152,1760000.0
4494,305000.0
2632,590000.0
14286,300000.0
7832,315000.0
14269,660000.0
145,921500.0
2033,464900.0
1165,194000.0
11692,490000.0
2050,380000.0
20144,334500.0
10816,653750.0
12676,500000.0
3430,550000.0
20278,298000.0
7069,990000.0
4361,639000.0
10616,455500.0
18155,791000.0
19895,515000.0
271,436000.0
12984,490000.0
8436,2140000.0
18416,595000.0
12316,325000.0
21366,499990.0
9005,382500.0
21249,567500.0
3810,532000.0
13919,339950.0
15775,650000.0
9996,950000.0
4346,659950.0
545,910000.0
19625,419950.0
8502,360000.0
11713,617000.0
15229,480000.0
9323,230000.0
13737,599950.0
15520,503000.0
7564,320000.0
17304,489000.0
15317,345000.0
11779,350000.0
6640,265000.0
8230,250000.0
12651,278000.0
2983,802000.0
16514,725000.0
13409,379500.0
2667,161500.0
19607,377500.0
9374,275000.0
614,242000.0
19945,1700000.0
17850,480000.0
4497,330000.0
19426,490000.0
18803,555000.0
3294,545000.0
6737,275000.0
1500,300000.0
9018,359999.0
17905,1190000.0
20661,274950.0
15023,522500.0
11122,220000.0
4232,710000.0
8820,603500.0
4430,610000.0
12045,500000.0
16774,400000.0
21460,433000.0
12182,857500.0
8592,470000.0
4806,255000.0
20477,953007.0
13849,375000.0
11918,543000.0
15896,415000.0
5319,210000.0
7119,499950.0
2421,575000.0
1750,480000.0
11344,350000.0
19092,429000.0
12254,375000.0
21307,1500000.0
338,265000.0
11855,260000.0
1341,274500.0
3640,600000.0
16713,279000.0
3004,530000.0
6960,640000.0
4090,660000.0
16314,390000.0
18706,750000.0
19933,342500.0
9650,853800.0
8363,425000.0
20888,519990.0
12418,397000.0
13350,535000.0
20519,2950000.0
18023,528000.0
9130,557510.0
60,650000.0
1240,375000.0
5136,320000.0
2343,495000.0
15048,150000.0
2120,405000.0
1524,425000.0
7617,260000.0
153,2250000.0
14536,1990000.0
481,328500.0
6122,775000.0
12652,555000.0
12112,467500.0
15850,237500.0
1762,805000.0
15826,1340000.0
15507,727160.0
8942,428750.0
7715,410000.0
4853,320000.0
2711,1110000.0
17717,425000.0
11046,350000.0
6819,243000.0
20234,1050000.0
13081,460000.0
11555,315000.0
19250,390000.0
17770,253500.0
5941,420000.0
3067,255000.0
3629,406500.0
21038,510000.0
3028,565000.0
2969,400000.0
11664,1420000.0
8646,760000.0
15156,509900.0
20653,449990.0
4263,585000.0
17029,562500.0
15646,710000.0
7992,199000.0
18458,539000.0
16725,554000.0
8041,454000.0
15988,450000.0
1622,750000.0
12875,380000.0
7184,3200000.0
5475,864000.0
16458,330000.0
8996,431000.0
11372,317500.0
8633,380000.0
18435,310000.0
18925,329000.0
17685,500000.0
1304,847000.0
8428,520000.0
4033,690000.0
2599,381500.0
12808,433200.0
2573,690000.0
3186,1140000.0
19152,230000.0
4831,219000.0
16086,1200000.0
2106,870000.0
19063,789888.0
15517,388000.0
12880,335000.0
17771,475000.0
21261,441750.0
7083,587206.0
13192,575000.0
1279,345000.0
13221,699000.0
804,385200.0
14596,309000.0
17939,400000.0
11382,480000.0
4566,500000.0
21256,415500.0
15358,547500.0
4841,261000.0
19978,260000.0
10112,465000.0
8705,361000.0
17692,179950.0
13859,500000.0
9106,682500.0
3452,1290000.0
20079,335000.0
2198,1680000.0
16032,780000.0
4425,402000.0
6150,375000.0
14289,223000.0
17327,1200000.0
822,1100000.0
15070,370000.0
8356,570000.0
12175,480000.0
18922,291000.0
15149,412000.0
9503,1280000.0
21094,487000.0
20535,425000.0
13575,399000.0
3054,575000.0
20059,428900.0
7218,259950.0
6722,253000.0
3300,334000.0
19694,839950.0
8519,385000.0
16380,300000.0
10682,704000.0
14295,1800000.0
10998,522000.0
12600,225000.0
17216,1880000.0
11271,415000.0
21394,695000.0
19846,550000.0
7643,275000.0
16438,600000.0
14422,234000.0
19835,515000.0
10093,511000.0
1481,483000.0
4873,1150000.0
13087,438800.0
16002,497300.0
8038,408000.0
12342,450000.0
19719,484259.0
5797,460000.0
11485,580000.0
5232,375000.0
6645,176000.0
15534,470000.0
5490,426500.0
768,760000.0
18449,195000.0
7311,305000.0
21534,249000.0
2717,354450.0
2079,192500.0
951,460500.0
2482,294000.0
9181,525000.0
1759,531000.0
9984,279000.0
9916,575000.0
20085,550000.0
4243,375000.0
17072,268500.0
19816,449950.0
13395,696500.0
4944,329999.0
17350,418500.0
5588,489950.0
16241,265000.0
10395,353950.0
19097,455000.0
4757,624000.0
4380,550000.0
13472,470000.0
19956,430236.0
12997,413252.0
5299,1070000.0
1990,399950.0
12312,280000.0
12951,455500.0
17589,124000.0
13490,400000.0
4971,625000.0
21319,403000.0
13226,316000.0
6783,310000.0
3600,625000.0
21573,347500.0
8070,540000.0
8577,795000.0
7973,895000.0
10314,880000.0
1625,1200000.0
16920,550000.0
7970,630000.0
13224,429000.0
4212,305000.0
6456,360000.0
19891,802945.0
9524,305000.0
11694,265000.0
2708,780000.0
6514,760000.0
4662,324000.0
20405,920000.0
1854,339000.0
3072,549950.0
19256,550000.0
19414,700000.0
14755,550000.0
1645,450000.0
3417,465000.0
3476,1230000.0
11053,650000.0
1792,950000.0
13718,364500.0
15114,340000.0
3797,637000.0
3368,750000.0
11559,400000.0
7196,995000.0
21228,485000.0
11641,434000.0
8795,1000000.0
20871,355000.0
126,445000.0
5959,315000.0
20260,252500.0
13635,403000.0
15343,476000.0
4451,370000.0
7147,475000.0
19915,408000.0
827,175000.0
21219,679990.0
17368,499950.0
11473,855000.0
7783,182000.0
10380,344900.0
21159,775000.0
2443,355000.0
10541,370000.0
16729,244500.0
814,2400000.0
12999,726888.0
11397,525000.0
20620,305000.0
21378,782000.0
14153,568450.0
12298,385000.0
5779,739375.0
2116,852000.0
793,249950.0
10147,460000.0
6898,349900.0
2674,820000.0
16478,598000.0
15770,320000.0
3756,200000.0
2891,425000.0
18755,1030000.0
14382,425000.0
20103,399000.0
3228,965000.0
7863,680000.0
6359,384000.0
21128,864327.0
13429,324900.0
11104,629950.0
18249,475000.0
13946,518000.0
4612,325000.0
19029,290000.0
2243,405000.0
5373,419000.0
2336,325000.0
17334,160000.0
11260,1080000.0
1120,239000.0
10789,436000.0
18588,863000.0
419,1550000.0
922,800000.0
9446,425000.0
5408,215000.0
5788,825000.0
15374,270000.0
17586,1280000.0
8389,460000.0
1970,780000.0
11302,383000.0
4018,430000.0
3687,179950.0
18381,259000.0
20417,525000.0
12790,191000.0
11246,379900.0
1248,317000.0
2192,265000.0
19096,240000.0
9184,1500000.0
18574,732500.0
4670,1350000.0
5984,925000.0
6565,600000.0
7804,490000.0
11954,550000.0
6943,265000.0
9510,1350000.0
10535,327000.0
18520,770000.0
17449,465000.0
14060,599000.0
16984,413000.0
20611,359800.0
7577,205000.0
77,480000.0
19282,1430000.0
15524,370000.0
9064,625000.0
8007,526750.0
5951,731000.0
11157,290000.0
3391,553650.0
5415,215000.0
18944,315000.0
8162,630000.0
19019,355000.0
5256,440000.0
3530,205000.0
8567,448000.0
1908,400000.0
20837,325000.0
235,1030000.0
12219,887500.0
17988,969950.0
7984,622000.0
9310,514000.0
3490,790000.0
14231,275000.0
18378,1230000.0
19208,338000.0
20864,565000.0
10568,350000.0
1342,729953.0
8512,565000.0
1619,248000.0
5287,294950.0
18444,305000.0
7041,390000.0
2219,235000.0
9865,164950.0
16644,570000.0
20948,533380.0
12977,545000.0
20128,1580000.0
14594,406000.0
18410,420000.0
6988,385000.0
20618,451300.0
1917,460000.0
1828,389950.0
9765,1100000.0
12607,352450.0
12941,305000.0
6233,200000.0
20913,600000.0
6283,490000.0
4208,270000.0
12819,400000.0
16608,675000.0
9333,340000.0
6469,760000.0
13746,850000.0
15385,655275.0
13703,180000.0
10954,411500.0
846,664000.0
20673,275000.0
5560,472000.0
13234,481000.0
14309,480000.0
18935,268000.0
13917,246000.0
117,205425.0
8837,347000.0
14043,289000.0
8659,245000.0
16389,305000.0
5342,335000.0
9111,145000.0
10787,411000.0
4324,496752.0
17447,622200.0
2590,620000.0
13046,255000.0
20119,254950.0
13918,860000.0
10589,715000.0
19901,825000.0
11613,595000.0
6767,809000.0
5622,320000.0
1605,336000.0
18117,475000.0
20921,510000.0
3812,239000.0
14277,469950.0
17260,368000.0
10554,502000.0
10167,251000.0
1761,597326.0
15679,645000.0
19123,276000.0
2472,858000.0
15913,415000.0
6738,333000.0
15728,295000.0
12199,1190000.0
7943,401500.0
12910,590000.0
14369,550000.0
20590,320000.0
6371,800000.0
16616,429950.0
8258,350000.0
7561,621000.0
9795,284200.0
6168,340000.0
11475,339000.0
3596,248000.0
6288,265953.0
4632,810000.0
15147,650000.0
16509,585000.0
6229,994000.0
17680,275250.0
18360,290000.0
21059,586500.0
10267,1300000.0
12772,537000.0
5750,1500000.0
8152,650000.0
13503,220000.0
3086,325000.0
1906,439950.0
6882,424950.0
7673,345000.0
19729,355000.0
8172,475000.0
21007,286000.0
5870,395000.0
19181,1190000.0
17302,578550.0
18030,215000.0
5122,510000.0
5126,528000.0
13623,563500.0
15034,475000.0
4621,419000.0
6809,473975.0
16748,449400.0
15745,550000.0
11479,457500.0
2125,325000.0
8150,220000.0
8717,614000.0
13013,550000.0
55,885000.0
17022,875000.0
302,576000.0
17660,500000.0
14178,199950.0
13568,580000.0
4432,675000.0
20028,429900.0
20527,390500.0
19262,365000.0
12394,628000.0
10478,348000.0
10453,450000.0
5240,520000.0
10488,476000.0
16282,620000.0
14124,295000.0
10160,790000.0
18977,1510000.0
18777,490000.0
16907,353000.0
6376,605000.0
6981,515000.0
13716,265000.0
3900,975000.0
21223,332000.0
12891,230000.0
11314,500000.0
10161,442000.0
17055,568000.0
4188,1050000.0
666,306000.0
3266,805500.0
18271,476500.0
8472,808100.0
9911,429950.0
12647,379950.0
11637,615000.0
6090,427500.0
6238,545000.0
15183,975000.0
7350,325000.0
17144,385000.0
6254,394475.0
18290,1230000.0
12234,490000.0
12015,540000.0
3818,549950.0
6269,485000.0
4300,325000.0
5569,241500.0
14388,302000.0
7941,200000.0
4164,359950.0
19963,447055.0
19216,1150000.0
19856,437000.0
16521,460000.0
7043,239999.0
4892,310000.0
18564,160000.0
10320,305000.0
19561,269950.0
4854,382500.0
4637,898000.0
9550,453000.0
20645,939000.0
17715,600000.0
10209,292500.0
6941,420000.0
8017,460000.0
9521,450000.0
6949,635000.0
6881,495000.0
13051,542500.0
15781,315000.0
4673,570000.0
12173,170000.0
6996,513000.0
1252,258000.0
11470,1130000.0
15254,392500.0
19758,328000.0
19198,900000.0
10040,249900.0
4858,325000.0
8580,775000.0
8427,302100.0
17461,601000.0
10176,510000.0
4363,800000.0
17154,379950.0
10357,590000.0
16633,305000.0
14489,675000.0
7239,212000.0
14430,593000.0
3419,250000.0
10015,808000.0
21182,450000.0
4976,147200.0
4544,466000.0
17100,375000.0
12338,1650000.0
2048,235000.0
5997,435000.0
15444,208000.0
13456,652000.0
20562,1180000.0
4809,675000.0
10916,711000.0
3636,219000.0
17844,871000.0
15106,1230000.0
5989,400000.0
9860,483000.0
18384,392500.0
12763,510000.0
15158,619100.0
8175,495000.0
404,322500.0
384,1350000.0
8702,348000.0
7266,555500.0
10344,245000.0
18017,607000.0
20384,306500.0
13772,585000.0
6938,499000.0
6970,415000.0
20309,3000000.0
4158,489000.0
21075,530000.0
13550,715000.0
8415,320000.0
2193,490000.0
1015,520000.0
5124,950000.0
19255,1550000.0
9,323000.0
10136,245000.0
18222,315000.0
4804,567000.0
16639,245000.0
5713,1100000.0
12677,850000.0
19708,780000.0
1581,1180000.0
17308,530000.0
2779,1510000.0
13216,683500.0
5320,485000.0
7312,970000.0
14837,865000.0
6042,751000.0
20159,440000.0
4835,454000.0
4964,330000.0
539,346900.0
7483,375000.0
19129,235000.0
3719,463000.0
13659,1030000.0
9337,598000.0
20852,479000.0
667,655000.0
11023,268500.0
10975,355000.0
1353,1080000.0
13323,585000.0
7114,500000.0
8662,385000.0
19087,853000.0
3330,368500.0
8053,902000.0
11829,240000.0
9588,350000.0
19968,1900000.0
21028,375000.0
5645,672500.0
19760,408000.0
17640,450000.0
6190,594950.0
15761,894400.0
11704,319950.0
13843,380000.0
11003,186000.0
20559,429000.0
4910,925000.0
1852,439500.0
12972,500000.0
21452,649500.0
2105,272000.0
16517,400000.0
13428,536000.0
5029,550000.0
17312,189950.0
823,287500.0
1531,935000.0
1214,485500.0
504,280000.0
14683,690000.0
10188,682000.0
6530,280000.0
19456,216500.0
10150,449950.0
9576,730000.0
13116,516000.0
3709,421000.0
21165,725000.0
4748,219000.0
20652,430100.0
11714,438750.0
15485,509950.0
20570,653500.0
5301,412500.0
19307,820000.0
6588,460000.0
1810,439000.0
19870,700000.0
3141,325000.0
1324,625000.0
4312,1080000.0
7494,1400000.0
8691,330000.0
21079,277950.0
9580,275000.0
13807,550000.0
17924,580000.0
19065,695000.0
6313,402000.0
17575,401000.0
13964,575000.0
1542,495000.0
11493,250000.0
11516,265000.0
7056,319450.0
2539,552500.0
17337,725000.0
15368,500000.0
6731,269950.0
4846,428000.0
6801,299500.0
4330,705000.0
8924,284000.0
5334,350000.0
9348,715000.0
4729,925000.0
11174,341000.0
18540,839000.0
1062,399950.0
1167,274700.0
20020,384000.0
7651,500000.0
11130,605000.0
4491,150000.0
8335,350000.0
5486,304000.0
19166,500000.0
17101,182500.0
2502,475000.0
4360,318000.0
4171,400000.0
21356,490000.0
16779,465000.0
13923,372000.0
14512,1030000.0
7186,630000.0
698,225000.0
20876,790000.0
17749,530000.0
21107,695000.0
14191,549000.0
8787,492000.0
14397,765000.0
12144,200000.0
13584,965000.0
2914,765000.0
14552,320000.0
10518,366000.0
5644,415000.0
20150,1050000.0
3440,276000.0
12043,655000.0
7357,749950.0
2143,415000.0
5104,310000.0
5073,250000.0
17955,450000.0
20463,290000.0
17506,570000.0
16048,575000.0
19170,324950.0
14527,717000.0
2967,855000.0
18888,435000.0
5988,286000.0
11657,300000.0
728,328000.0
7587,395000.0
7543,1490000.0
412,632925.0
11338,651500.0
5745,525000.0
17209,620000.0
3267,507250.0
20358,494815.0
8808,465000.0
417,423000.0
11261,436000.0
9817,440000.0
15305,605000.0
16281,405000.0
2082,1250000.0
12161,350000.0
3373,625000.0
5726,583000.0
20491,280000.0
10636,950000.0
20764,380000.0
17450,389950.0
3913,335000.0
13479,1650000.0
5536,385500.0
8002,476500.0
5387,323000.0
2738,1150000.0
5052,600000.0
4000,282500.0
2427,1600000.0
11938,900000.0
6833,294000.0
18071,525000.0
851,287653.0
16347,207000.0
5878,429000.0
19223,270000.0
4611,407500.0
16364,525000.0
9540,275000.0
9207,340000.0
9823,475000.0
2489,640000.0
11922,1210000.0
7390,560000.0
2849,534000.0
14069,255500.0
5881,314200.0
4452,790000.0
2479,236500.0
10457,2000000.0
11151,608000.0
13245,260000.0
18525,475000.0
13296,335000.0
11310,1170000.0
9435,390000.0
19128,635500.0
7253,710000.0
13284,312000.0
3506,454200.0
1679,1230000.0
20633,424950.0
19531,945000.0
8130,345000.0
15125,390000.0
16964,316000.0
9662,905000.0
20454,391000.0
13500,850000.0
3343,905000.0
13184,658500.0
16244,2330000.0
12775,329900.0
20056,1030000.0
16943,575000.0
5237,397450.0
7805,280000.0
13407,275000.0
16896,735000.0
1081,515000.0
18048,457000.0
9204,315000.0
1931,690000.0
1150,1960000.0
19222,306000.0
5949,285000.0
8308,542000.0
14262,1100000.0
5177,623000.0
14098,468000.0
17214,299900.0
8311,375000.0
21136,450000.0
21313,375000.0
21537,465000.0
17019,165000.0
4465,468000.0
6799,890000.0
7987,305000.0
7079,289000.0
6966,707000.0
15202,475000.0
4142,330600.0
876,390000.0
16388,341950.0
15979,762450.0
3051,716000.0
19508,147000.0
14599,419000.0
15328,223000.0
2491,195000.0
15338,1040000.0
20238,278000.0
4777,717000.0
9907,605000.0
17532,337000.0
16958,499000.0
20153,569995.0
20530,515000.0
853,450000.0
10966,375000.0
13121,980000.0
13403,360000.0
10893,245000.0
4495,469000.0
8173,260000.0
6655,275000.0
12039,688500.0
2368,719000.0
4780,470000.0
12323,295000.0
19334,708000.0
8716,155000.0
10647,615000.0
18225,430000.0
5986,241000.0
16921,335000.0
19190,695000.0
5801,216500.0
7206,304000.0
7343,775000.0
12533,735000.0
7560,270000.0
8096,163250.0
784,650000.0
12249,255000.0
1409,750000.0
10729,205000.0
16538,1190000.0
3009,449000.0
18070,207200.0
11093,1820000.0
4014,759600.0
7455,245000.0
12913,509000.0
3863,490000.0
19117,920000.0
1895,400000.0
5442,300000.0
569,405000.0
1816,1430000.0
19778,523950.0
19711,334950.0
21577,1090000.0
6102,361500.0
2975,685000.0
17364,179900.0
10492,1500000.0
190,305000.0
699,980000.0
21355,417250.0
16990,636100.0
12468,297000.0
301,335000.0
3420,475500.0
18711,707000.0
1060,1040000.0
14434,290700.0
10757,720000.0
3444,762000.0
17453,304500.0
10716,360000.0
18589,815000.0
8208,733500.0
7679,566000.0
11312,314950.0
4642,289950.0
12946,245560.0
9007,229000.0
7996,860000.0
5600,265000.0
9151,295000.0
7022,209950.0
21277,208400.0
15636,247200.0
16609,369950.0
19738,282000.0
5895,942500.0
10677,340000.0
8754,655000.0
3436,1280000.0
14565,719000.0
14373,335000.0
18077,397000.0
6893,410500.0
17429,560000.0
19830,359000.0
12757,610000.0
8050,550000.0
9146,651000.0
4555,1260000.0
11296,448000.0
4735,287000.0
20880,274500.0
1218,475000.0
13446,611000.0
3987,499900.0
21295,539900.0
20877,401000.0
5699,276500.0
13992,399950.0
17340,425000.0
2869,302000.0
